# $1 = time [s]
# $2 = altitude [km]
# $3 = longitude [deg]
# $4 = latitude [deg]
# $5 = surface area [km^2]
# $6 = layer depth [km]
# $7 = column density (implicit) [kg/m^2]
# $8 = volume mixing ratio (implicit) [ppv]
# $9 = number of particles [1]
# $10 = t (mean) [K]
# $11 = u (mean) [m/s]
# $12 = v (mean) [m/s]
# $13 = w (mean) [hPa/s]
# $14 = zg (mean) [km]
# $15 = pv (mean) [PVU]
# $16 = ps (mean) [hPa]
# $17 = pt (mean) [hPa]
# $18 = m (mean) [kg]

360806400.00 40 -89.75 -64.75 1317.08 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -64.25 1341.4 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -63.75 1365.61 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -63.25 1389.73 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -62.75 1413.73 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -62.25 1437.63 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -61.75 1461.42 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -61.25 1485.1 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -60.75 1508.67 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -60.25 1532.12 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -59.75 1555.46 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -59.25 1578.67 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -58.75 1601.77 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -58.25 1624.74 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -57.75 1647.59 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -57.25 1670.32 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -56.75 1692.91 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -56.25 1715.38 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -55.75 1737.72 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -55.25 1759.93 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -54.75 1782 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -54.25 1803.93 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -53.75 1825.73 90 0 nan 0 nan nan nan nan nan nan nan nan nan
360806400.00 40 -89.75 -53.25 1847.39 90 0 nan 0 nan nan nan nan nan nan nan nan nan
