2014.38 8.215e-12
2014.46 8.244e-12
2014.54 8.268e-12
2014.62 8.297e-12
2014.71 8.334e-12
2014.79 8.37e-12
2014.88 8.411e-12
2014.96 8.436e-12
2015.04 8.454e-12
2015.12 8.474e-12
2015.21 8.518e-12
2015.29 8.542e-12
2015.38 8.558e-12
2015.46 8.574e-12
2015.54 8.59e-12
2015.62 8.616e-12
2015.71 8.649e-12
2015.79 8.697e-12
2015.88 8.725e-12
2015.96 8.748e-12
2016.04 8.761e-12
2016.12 8.791e-12
2016.21 8.832e-12
2016.29 8.876e-12
2016.38 8.908e-12
2016.46 8.926e-12
2016.54 8.935e-12
2016.62 8.938e-12
2016.71 8.964e-12
2016.79 9.017e-12
2016.88 9.057e-12
2016.96 9.084e-12
2017.04 9.117e-12
2017.12 9.138e-12
2017.21 9.163e-12
2017.29 9.205e-12
2017.38 9.234e-12
2017.46 9.253e-12
2017.54 9.258e-12
2017.62 9.298e-12
2017.71 9.339e-12
2017.79 9.379e-12
2017.88 9.402e-12
2017.96 9.43e-12
2018.04 9.464e-12
2018.12 9.497e-12
2018.21 9.521e-12
2018.29 9.543e-12
2018.38 9.573e-12
2018.46 9.597e-12
2018.54 9.62e-12
2018.62 9.634e-12
2018.71 9.665e-12
2018.79 9.719e-12
2018.88 9.769e-12
2018.96 9.795e-12
2019.04 9.816e-12
2019.12 9.837e-12
2019.21 9.863e-12
2019.29 9.893e-12
2019.38 9.918e-12
2019.46 9.938e-12
2019.54 9.964e-12
2019.62 9.993e-12
2019.71 1.0024e-11
2019.79 1.0053e-11
2019.88 1.0085e-11
2019.96 1.012e-11
2020.04 1.0143e-11
2020.12 1.0165e-11
2020.21 1.018e-11
2020.29 1.0208e-11
2020.38 1.0237e-11
2020.46 1.0263e-11
2020.54 1.0286e-11
2020.62 1.032e-11
2020.71 1.0357e-11
2020.79 1.0386e-11
2020.88 1.0411e-11
2020.96 1.0438e-11
2021.04 1.0477e-11
2021.12 1.0508e-11
2021.21 1.0543e-11
2021.29 1.0582e-11
2021.38 1.062e-11
2021.46 1.0642e-11
2021.54 1.0669e-11
2021.62 1.0703e-11
2021.71 1.0744e-11
2021.79 1.0777e-11
2021.88 1.0818e-11
2021.96 1.0853e-11
2022.04 1.0882e-11
2022.12 1.0907e-11
2022.21 1.0945e-11
2022.29 1.0983e-11
2022.38 1.1019e-11
2022.46 1.1041e-11
2022.54 1.1051e-11
2022.62 1.107e-11
2022.71 1.1113e-11
2022.79 1.1146e-11
2022.88 1.1184e-11
2022.96 1.1222e-11
2023.04 1.1287e-11
2023.12 1.138e-11
2023.21 1.1353e-11
