1977.62 1.41639e-10
1977.71 1.42171e-10
1977.79 1.42965e-10
1977.88 1.43727e-10
1977.96 1.44406e-10
1978.04 1.4526e-10
1978.12 1.46385e-10
1978.21 1.47535e-10
1978.29 1.48385e-10
1978.38 1.49037e-10
1978.46 1.49657e-10
1978.54 1.50394e-10
1978.62 1.51472e-10
1978.71 1.52768e-10
1978.79 1.53765e-10
1978.88 1.54403e-10
1978.96 1.55153e-10
1979.04 1.56084e-10
1979.12 1.56867e-10
1979.21 1.57248e-10
1979.29 1.57267e-10
1979.38 1.57165e-10
1979.46 1.57275e-10
1979.54 1.57967e-10
1979.62 1.59294e-10
1979.71 1.60849e-10
1979.79 1.62149e-10
1979.88 1.63124e-10
1979.96 1.6387e-10
1980.04 1.64564e-10
1980.12 1.65347e-10
1980.21 1.66126e-10
1980.29 1.66707e-10
1980.38 1.67037e-10
1980.46 1.67342e-10
1980.54 1.67976e-10
1980.62 1.68908e-10
1980.71 1.69705e-10
1980.79 1.70216e-10
1980.88 1.70629e-10
1980.96 1.71048e-10
1981.04 1.71565e-10
1981.12 1.72292e-10
1981.21 1.73098e-10
1981.29 1.73789e-10
1981.38 1.74476e-10
1981.46 1.75347e-10
1981.54 1.7637e-10
1981.62 1.77364e-10
1981.71 1.78199e-10
1981.79 1.78874e-10
1981.88 1.79463e-10
1981.96 1.80034e-10
1982.04 1.80641e-10
1982.12 1.81278e-10
1982.21 1.81872e-10
1982.29 1.82392e-10
1982.38 1.82889e-10
1982.46 1.83392e-10
1982.54 1.83976e-10
1982.62 1.84695e-10
1982.71 1.85509e-10
1982.79 1.86308e-10
1982.88 1.87032e-10
1982.96 1.8779e-10
1983.04 1.88676e-10
1983.12 1.89641e-10
1983.21 1.90628e-10
1983.29 1.91627e-10
1983.38 1.92407e-10
1983.46 1.92859e-10
1983.54 1.93265e-10
1983.62 1.9377e-10
1983.71 1.94356e-10
1983.79 1.95201e-10
1983.88 1.96328e-10
1983.96 1.97406e-10
1984.04 1.98286e-10
1984.12 1.98946e-10
1984.21 1.99255e-10
1984.29 1.99268e-10
1984.38 1.99253e-10
1984.46 1.99494e-10
1984.54 2.0021e-10
1984.62 2.01342e-10
1984.71 2.02764e-10
1984.79 2.04466e-10
1984.88 2.06245e-10
1984.96 2.07833e-10
1985.04 2.09241e-10
1985.12 2.10403e-10
1985.21 2.11086e-10
1985.29 2.11358e-10
1985.38 2.11394e-10
1985.46 2.11441e-10
1985.54 2.11904e-10
1985.62 2.12995e-10
1985.71 2.14578e-10
1985.79 2.16241e-10
1985.88 2.17266e-10
1985.96 2.17457e-10
1986.04 2.17563e-10
1986.12 2.18194e-10
1986.21 2.19416e-10
1986.29 2.21073e-10
1986.38 2.22501e-10
1986.46 2.23138e-10
1986.54 2.23499e-10
1986.62 2.24279e-10
1986.71 2.25408e-10
1986.79 2.2652e-10
1986.88 2.27469e-10
1986.96 2.28322e-10
1987.04 2.29239e-10
1987.12 2.30264e-10
1987.21 2.31217e-10
1987.29 2.31781e-10
1987.38 2.3194e-10
1987.46 2.3212e-10
1987.54 2.33034e-10
1987.62 2.3452e-10
1987.71 2.36299e-10
1987.79 2.37971e-10
1987.88 2.38827e-10
1987.96 2.38919e-10
1988.04 2.39326e-10
1988.12 2.40047e-10
1988.21 2.41526e-10
1988.29 2.43186e-10
1988.38 2.44545e-10
1988.46 2.44794e-10
1988.54 2.44762e-10
1988.62 2.44953e-10
1988.71 2.46105e-10
1988.79 2.47705e-10
1988.88 2.49531e-10
1988.96 2.50945e-10
1989.04 2.51515e-10
1989.12 2.51484e-10
1989.21 2.51256e-10
1989.29 2.51241e-10
1989.38 2.513e-10
1989.46 2.51708e-10
1989.54 2.5248e-10
1989.62 2.53827e-10
1989.71 2.55058e-10
1989.79 2.56263e-10
1989.88 2.56998e-10
1989.96 2.57718e-10
1990.04 2.58045e-10
1990.12 2.58315e-10
1990.21 2.58142e-10
1990.29 2.58078e-10
1990.38 2.58175e-10
1990.46 2.58571e-10
1990.54 2.59059e-10
1990.62 2.59748e-10
1990.71 2.60421e-10
1990.79 2.61009e-10
1990.88 2.61853e-10
1990.96 2.62524e-10
1991.04 2.62967e-10
1991.12 2.63223e-10
1991.21 2.63109e-10
1991.29 2.63092e-10
1991.38 2.63016e-10
1991.46 2.64682e-10
1991.54 2.64217e-10
1991.62 2.64109e-10
1991.71 2.6408e-10
1991.79 2.64443e-10
1991.88 2.65106e-10
1991.96 2.65345e-10
1992.04 2.6554e-10
1992.12 2.65714e-10
1992.21 2.65964e-10
1992.29 2.65985e-10
1992.38 2.66277e-10
1992.46 2.66445e-10
1992.54 2.6669e-10
1992.62 2.66977e-10
1992.71 2.67501e-10
1992.79 2.67841e-10
1992.88 2.68028e-10
1992.96 2.68496e-10
1993.04 2.68832e-10
1993.12 2.68166e-10
1993.21 2.67354e-10
1993.29 2.6733e-10
1993.38 2.67308e-10
1993.46 2.67373e-10
1993.54 2.67539e-10
1993.62 2.67821e-10
1993.71 2.67915e-10
1993.79 2.68302e-10
1993.88 2.68628e-10
1993.96 2.68678e-10
1994.04 2.68182e-10
1994.12 2.67954e-10
1994.21 2.67974e-10
1994.29 2.6791e-10
1994.38 2.67674e-10
