1989.21 1.07152e-10
1989.29 1.07228e-10
1989.38 1.07287e-10
1989.46 1.07286e-10
1989.54 1.07046e-10
1989.62 1.06991e-10
1989.71 1.07243e-10
1989.79 1.07557e-10
1989.88 1.07572e-10
1989.96 1.0771e-10
1990.04 1.07838e-10
1990.12 1.07998e-10
1990.21 1.08092e-10
1990.29 1.0792e-10
1990.38 1.07714e-10
1990.46 1.07613e-10
1990.54 1.07443e-10
1990.62 1.07376e-10
1990.71 1.0764e-10
1990.79 1.07858e-10
1990.88 1.07989e-10
1990.96 1.08019e-10
1991.04 1.08144e-10
1991.12 1.08197e-10
1991.21 1.08089e-10
1991.29 1.08111e-10
1991.38 1.08113e-10
1991.46 1.07945e-10
1991.54 1.0766e-10
1991.62 1.07536e-10
1991.71 1.07496e-10
1991.79 1.07615e-10
1991.88 1.07675e-10
1991.96 1.07593e-10
1992.04 1.07714e-10
1992.12 1.07923e-10
1992.21 1.07848e-10
1992.29 1.07584e-10
1992.38 1.07587e-10
1992.46 1.07631e-10
1992.54 1.07564e-10
1992.62 1.07464e-10
1992.71 1.07413e-10
1992.79 1.0734e-10
1992.88 1.07355e-10
1992.96 1.07422e-10
1993.04 1.07341e-10
1993.12 1.07276e-10
1993.21 1.07332e-10
1993.29 1.07109e-10
1993.38 1.06822e-10
1993.46 1.06665e-10
1993.54 1.06621e-10
1993.62 1.06567e-10
1993.71 1.06659e-10
1993.79 1.0643e-10
1993.88 1.06222e-10
1993.96 1.06154e-10
1994.04 1.06152e-10
1994.12 1.06044e-10
1994.21 1.06075e-10
1994.29 1.06034e-10
1994.38 1.05859e-10
1994.46 1.05678e-10
1994.54 1.05645e-10
1994.62 1.05681e-10
1994.71 1.05713e-10
1994.79 1.05643e-10
1994.88 1.05701e-10
1994.96 1.05567e-10
1995.04 1.05458e-10
1995.12 1.05357e-10
1995.21 1.05403e-10
1995.29 1.05316e-10
1995.38 1.05298e-10
1995.46 1.05239e-10
1995.54 1.0509e-10
1995.62 1.04838e-10
1995.71 1.04548e-10
1995.79 1.04356e-10
1995.88 1.04685e-10
1995.96 1.04557e-10
1996.04 1.04291e-10
1996.12 1.04301e-10
1996.21 1.04356e-10
1996.29 1.04227e-10
1996.38 1.04093e-10
1996.46 1.04102e-10
1996.54 1.04009e-10
1996.62 1.03882e-10
1996.71 1.03873e-10
1996.79 1.03775e-10
1996.88 1.03596e-10
1996.96 1.0351e-10
1997.04 1.03454e-10
1997.12 1.03391e-10
1997.21 1.03437e-10
1997.29 1.03369e-10
1997.38 1.03275e-10
1997.46 1.03156e-10
1997.54 1.02992e-10
1997.62 1.02839e-10
1997.71 1.0278e-10
1997.79 1.02767e-10
1997.88 1.02697e-10
1997.96 1.02625e-10
1998.04 1.02659e-10
1998.12 1.02766e-10
1998.21 1.02565e-10
1998.29 1.02294e-10
1998.38 1.02211e-10
1998.46 1.02248e-10
1998.54 1.02109e-10
1998.62 1.01971e-10
1998.71 1.01824e-10
1998.79 1.01917e-10
1998.88 1.02078e-10
1998.96 1.01941e-10
1999.04 1.0178e-10
1999.12 1.01631e-10
1999.21 1.01618e-10
1999.29 1.01528e-10
1999.38 1.01358e-10
1999.46 1.01023e-10
1999.54 1.00843e-10
1999.62 1.00718e-10
1999.71 1.00712e-10
1999.79 1.00687e-10
1999.88 1.00697e-10
1999.96 1.00681e-10
2000.04 1.00614e-10
2000.12 1.00429e-10
2000.21 1.0019e-10
2000.29 1.00012e-10
2000.38 9.9865e-11
2000.46 9.9637e-11
2000.54 9.9531e-11
2000.62 9.9459e-11
2000.71 9.9429e-11
2000.79 9.945e-11
2000.88 9.9562e-11
2000.96 9.9639e-11
