# $1 = time [s]
# $2 = time difference [s]
# $3 = absolute horizontal distance (mean) [km]
# $4 = relative horizontal distance (mean) [%]
# $5 = absolute vertical distance (mean) [km]
# $6 = relative vertical distance (mean) [%]
# $7 = t absolute difference (mean) [K]
# $8 = t relative difference (mean) [%]
# $9 = u absolute difference (mean) [m/s]
# $10 = u relative difference (mean) [%]
# $11 = v absolute difference (mean) [m/s]
# $12 = v relative difference (mean) [%]
# $13 = w absolute difference (mean) [hPa/s]
# $14 = w relative difference (mean) [%]
# $15 = z absolute difference (mean) [km]
# $16 = z relative difference (mean) [%]
# $17 = pv absolute difference (mean) [PVU]
# $18 = pv relative difference (mean) [%]
# $19 = ps absolute difference (mean) [hPa]
# $20 = ps relative difference (mean) [%]
# $21 = pt absolute difference (mean) [hPa]
# $22 = pt relative difference (mean) [%]
# $23 = m absolute difference (mean) [kg]
# $24 = m relative difference (mean) [%]
# $25 = number of particles

360547200.00 0.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10000
360590400.00 43200.00 54.9371 5.22864 0.000974983 -0.934364 -0.0036947 -0.00183233 0.137272 0.633441 0.0927867 11.9156 3.58458e-06 8.63209 0.000922484 0.00623359 -0.0126529 -0.0766154 0.101204 0.00995228 -0.0595132 -0.0293275 0 0 10000
360633600.00 86400.00 161.66 7.84174 -0.0214712 -3.43835 0.16555 0.0759055 0.531309 2.52177 0.120762 0.0772281 1.73482e-05 -5.44226 -0.0213087 -0.206712 -0.00255232 2.80584 -0.268331 -0.0264496 -0.324382 -0.155348 0 0 10000
360676800.00 129600.00 226.092 7.23903 0.00270966 0.970724 -0.214854 -0.0992756 0.444494 0.805657 0.248001 21.9471 -4.52569e-05 5.44248 0.0103765 0.07122 0.124887 5.30965 0.192385 0.0190198 -4.94579 -2.1161 0 0 10000
360720000.00 172800.00 413.73 8.64338 -0.0871004 -6.63501 1.17384 0.552202 -1.2876 -4.61628 -1.70797 -56.0188 -2.89608e-05 -34.2402 -0.0782203 -0.727249 0.0598281 10.1034 -0.69431 -0.0686965 -1.41091 -0.75634 0 0 10000
360763200.00 216000.00 774.033 13.0625 -0.246166 -12.4043 3.10021 1.43402 -7.12989 -29.5391 10.6843 68.6389 0.000335065 67.1399 -0.215237 -2.10385 -0.587622 -7.38984 -1.65902 -0.162682 2.85161 1.12359 0 0 10000
360806400.00 259200.00 1118.7 14.8095 0.0640431 5.13221 1.56127 0.691104 -11.3829 -28.143 -0.780438 25.8617 -0.000776808 -141.406 0.0708521 0.256342 -1.20031 -27.7985 2.19903 0.214608 0.168292 -0.425514 0 0 10000
